日期,SKU编号,商品名称,销量,单价,销售额,活动标记
2026-04-25,A002,美白精华液30ml,143,199.0,28457.0,日常
2026-04-25,A003,氨基酸洁面乳120g,114,69.0,7866.0,日常
2026-04-25,A004,烟酰胺原液15ml,81,149.0,12069.0,日常
2026-04-25,A005,防晒霜SPF50+ 50ml,82,129.0,10578.0,日常
2026-04-25,B001,补水面膜10片装,53,59.0,3127.0,日常
2026-04-25,B002,眼霜15ml,31,169.0,5239.0,日常
2026-04-25,B003,身体乳250ml,27,79.0,2133.0,日常
2026-04-25,B004,卸妆水500ml,25,49.0,1225.0,日常
2026-04-25,B005,护手霜50g,21,35.0,735.0,日常
2026-04-25,C001,化妆棉200片,12,19.0,228.0,日常
2026-04-25,C002,唇膜5g,9,45.0,405.0,日常
2026-04-25,C003,指甲油12ml,5,29.0,145.0,日常
2026-04-25,C004,发膜200ml,5,55.0,275.0,日常
2026-04-25,C005,沐浴球,3,15.0,45.0,日常
2026-04-26,A001,爆款玻尿酸面膜,410,89.0,36490.0,日常
2026-04-26,A002,美白精华液30ml,130,199.0,25870.0,日常
2026-04-26,A003,氨基酸洁面乳120g,130,69.0,8970.0,日常
2026-04-26,A004,烟酰胺原液15ml,100,149.0,14900.0,日常
2026-04-26,A005,防晒霜SPF50+ 50ml,108,129.0,13932.0,日常
2026-04-26,B001,补水面膜10片装,59,59.0,3481.0,日常
2026-04-26,B002,眼霜15ml,30,169.0,5070.0,日常
2026-04-26,B003,身体乳250ml,31,79.0,2449.0,日常
2026-04-26,B004,卸妆水500ml,22,49.0,1078.0,日常
2026-04-26,B005,护手霜50g,17,35.0,595.0,日常
2026-04-26,C001,化妆棉200片,15,19.0,285.0,日常
2026-04-26,C002,唇膜5g,8,45.0,360.0,日常
2026-04-26,C003,指甲油12ml,5,29.0,145.0,日常
2026-04-26,C004,发膜200ml,4,55.0,220.0,日常
2026-04-26,C005,沐浴球,3,15.0,45.0,日常
2026-04-27,A001,爆款玻尿酸面膜,336,89.0,29904.0,日常
2026-04-27,A002,美白精华液30ml,130,199.0,25870.0,日常
2026-04-27,A003,氨基酸洁面乳120g,111,69.0,7659.0,日常
2026-04-27,A004,烟酰胺原液15ml,76,149.0,11324.0,日常
2026-04-27,A005,防晒霜SPF50+ 50ml,78,129.0,10062.0,日常
2026-04-27,B001,补水面膜10片装,54,59.0,3186.0,日常
2026-04-27,B002,眼霜15ml,26,169.0,4394.0,日常
2026-04-27,B003,身体乳250ml,23,79.0,1817.0,日常
2026-04-27,B004,卸妆水500ml,16,49.0,784.0,日常
2026-04-27,B005,护手霜50g,17,35.0,595.0,日常
2026-04-27,C001,化妆棉200片,10,19.0,190.0,日常
2026-04-27,C002,唇膜5g,7,45.0,315.0,日常
2026-04-27,C003,指甲油12ml,4,29.0,116.0,日常
2026-04-27,C004,发膜200ml,4,55.0,220.0,日常
2026-04-27,C005,沐浴球,2,15.0,30.0,日常
2026-04-28,A001,爆款玻尿酸面膜,318,89.0,28302.0,日常
2026-04-28,A002,美白精华液30ml,122,199.0,24278.0,日常
2026-04-28,A003,氨基酸洁面乳120g,97,69.0,6693.0,日常
2026-04-28,A004,烟酰胺原液15ml,93,149.0,13857.0,日常
2026-04-28,A005,防晒霜SPF50+ 50ml,72,129.0,9288.0,日常
2026-04-28,B001,补水面膜10片装,48,59.0,2832.0,日常
2026-04-28,B002,眼霜15ml,27,169.0,4563.0,日常
2026-04-28,B003,身体乳250ml,24,79.0,1896.0,日常
2026-04-28,B004,卸妆水500ml,18,49.0,882.0,日常
2026-04-28,B005,护手霜50g,12,35.0,420.0,日常
2026-04-28,C001,化妆棉200片,11,19.0,209.0,日常
2026-04-28,C002,唇膜5g,7,45.0,315.0,日常
2026-04-28,C003,指甲油12ml,4,29.0,116.0,日常
2026-04-28,C004,发膜200ml,4,55.0,220.0,日常
2026-04-28,C005,沐浴球,2,15.0,30.0,日常
2026-04-29,A001,爆款玻尿酸面膜,297,89.0,26433.0,日常
2026-04-29,A002,美白精华液30ml,143,199.0,28457.0,日常
2026-04-29,A003,氨基酸洁面乳120g,122,69.0,8418.0,日常
2026-04-29,A004,烟酰胺原液15ml,101,149.0,15049.0,日常
2026-04-29,A005,防晒霜SPF50+ 50ml,79,129.0,10191.0,日常
2026-04-29,B001,补水面膜10片装,51,59.0,3009.0,日常
2026-04-29,B002,眼霜15ml,29,169.0,4901.0,日常
2026-04-29,B003,身体乳250ml,25,79.0,1975.0,日常
2026-04-29,B004,卸妆水500ml,19,49.0,931.0,日常
2026-04-29,B005,护手霜50g,15,35.0,525.0,日常
2026-04-29,C001,化妆棉200片,9,19.0,171.0,日常
2026-04-29,C002,唇膜5g,7,45.0,315.0,日常
2026-04-29,C003,指甲油12ml,4,29.0,116.0,日常
2026-04-29,C004,发膜200ml,4,55.0,220.0,日常
2026-04-29,C005,沐浴球,2,15.0,30.0,日常
2026-04-30,A001,爆款玻尿酸面膜,261,89.0,23229.0,日常
2026-04-30,A002,美白精华液30ml,127,199.0,25273.0,日常
2026-04-30,A003,氨基酸洁面乳120g,101,69.0,6969.0,日常
2026-04-30,A004,烟酰胺原液15ml,99,149.0,14751.0,日常
2026-04-30,A005,防晒霜SPF50+ 50ml,80,129.0,10320.0,日常
2026-04-30,B001,补水面膜10片装,58,59.0,3422.0,日常
2026-04-30,B002,眼霜15ml,25,169.0,4225.0,日常
2026-04-30,B003,身体乳250ml,30,79.0,2370.0,日常
2026-04-30,B004,卸妆水500ml,20,49.0,980.0,日常
2026-04-30,B005,护手霜50g,14,35.0,490.0,日常
2026-04-30,C001,化妆棉200片,12,19.0,228.0,日常
2026-04-30,C002,唇膜5g,7,45.0,315.0,日常
2026-04-30,C003,指甲油12ml,4,29.0,116.0,日常
2026-04-30,C004,发膜200ml,4,55.0,220.0,日常
2026-04-30,C005,沐浴球,2,15.0,30.0,日常
2026-05-01,A001,爆款玻尿酸面膜,322,89.0,28658.0,日常
2026-05-01,A002,美白精华液30ml,112,199.0,22288.0,日常
2026-05-01,A003,氨基酸洁面乳120g,111,69.0,7659.0,日常
2026-05-01,A004,烟酰胺原液15ml,100,149.0,14900.0,日常
2026-05-01,A005,防晒霜SPF50+ 50ml,105,129.0,13545.0,日常
2026-05-01,B001,补水面膜10片装,50,59.0,2950.0,日常
2026-05-01,B002,眼霜15ml,25,169.0,4225.0,日常
2026-05-01,B003,身体乳250ml,20,79.0,1580.0,日常
2026-05-01,B004,卸妆水500ml,19,49.0,931.0,日常
2026-05-01,B005,护手霜50g,16,35.0,560.0,日常
2026-05-01,C001,化妆棉200片,11,19.0,209.0,日常
2026-05-01,C002,唇膜5g,8,45.0,360.0,日常
2026-05-01,C003,指甲油12ml,5,29.0,145.0,日常
2026-05-01,C004,发膜200ml,5,55.0,275.0,日常
2026-05-01,C005,沐浴球,2,15.0,30.0,日常
2026-05-02,A001,爆款玻尿酸面膜,385,89.0,34265.0,日常
2026-05-02,A002,美白精华液30ml,125,199.0,24875.0,日常
2026-05-02,A003,氨基酸洁面乳120g,151,69.0,10419.0,日常
2026-05-02,A004,烟酰胺原液15ml,98,149.0,14602.0,日常
2026-05-02,A005,防晒霜SPF50+ 50ml,146,129.0,18834.0,日常
2026-05-02,B001,补水面膜10片装,52,59.0,3068.0,日常
2026-05-02,B002,眼霜15ml,28,169.0,4732.0,日常
2026-05-02,B003,身体乳250ml,29,79.0,2291.0,日常
2026-05-02,B004,卸妆水500ml,18,49.0,882.0,日常
2026-05-02,B005,护手霜50g,16,35.0,560.0,日常
2026-05-02,C001,化妆棉200片,13,19.0,247.0,日常
2026-05-02,C002,唇膜5g,9,45.0,405.0,日常
2026-05-02,C003,指甲油12ml,4,29.0,116.0,日常
2026-05-02,C004,发膜200ml,5,55.0,275.0,日常
2026-05-02,C005,沐浴球,4,15.0,60.0,日常
2026-05-03,A001,爆款玻尿酸面膜,328,89.0,29192.0,日常
2026-05-03,A002,美白精华液30ml,152,199.0,30248.0,日常
2026-05-03,A003,氨基酸洁面乳120g,107,69.0,7383.0,日常
2026-05-03,A004,烟酰胺原液15ml,69,149.0,10281.0,日常
2026-05-03,A005,防晒霜SPF50+ 50ml,117,129.0,15093.0,日常
2026-05-03,B001,补水面膜10片装,48,59.0,2832.0,日常
2026-05-03,B002,眼霜15ml,36,169.0,6084.0,日常
2026-05-03,B003,身体乳250ml,30,79.0,2370.0,日常
2026-05-03,B004,卸妆水500ml,20,49.0,980.0,日常
2026-05-03,B005,护手霜50g,19,35.0,665.0,日常
2026-05-03,C001,化妆棉200片,14,19.0,266.0,日常
2026-05-03,C002,唇膜5g,8,45.0,360.0,日常
2026-05-03,C003,指甲油12ml,5,29.0,145.0,日常
2026-05-03,C004,发膜200ml,4,55.0,220.0,日常
2026-05-03,C005,沐浴球,3,15.0,45.0,日常
2026-05-04,A001,爆款玻尿酸面膜,371,89.0,33019.0,日常
2026-05-04,A002,美白精华液30ml,95,199.0,18905.0,日常
2026-05-04,A003,氨基酸洁面乳120g,89,69.0,6141.0,日常
2026-05-04,A004,烟酰胺原液15ml,92,149.0,13708.0,日常
2026-05-04,A005,防晒霜SPF50+ 50ml,118,129.0,15222.0,日常
2026-05-04,B001,补水面膜10片装,43,59.0,2537.0,日常
2026-05-04,B002,眼霜15ml,30,169.0,5070.0,日常
2026-05-04,B003,身体乳250ml,23,79.0,1817.0,日常
2026-05-04,B004,卸妆水500ml,20,49.0,980.0,日常
2026-05-04,B005,护手霜50g,16,35.0,560.0,日常
2026-05-04,C001,化妆棉200片,15,19.0,285.0,日常
2026-05-04,C002,唇膜5g,8,45.0,360.0,日常
2026-05-04,C003,指甲油12ml,5,29.0,145.0,日常
2026-05-04,C004,发膜200ml,5,55.0,275.0,日常
2026-05-04,C005,沐浴球,2,15.0,30.0,日常
2026-05-05,A001,爆款玻尿酸面膜,311,89.0,27679.0,日常
2026-05-05,A002,美白精华液30ml,101,199.0,20099.0,日常
2026-05-05,A003,氨基酸洁面乳120g,108,69.0,7452.0,日常
2026-05-05,A004,烟酰胺原液15ml,108,149.0,16092.0,日常
2026-05-05,A005,防晒霜SPF50+ 50ml,108,129.0,13932.0,日常
2026-05-05,B001,补水面膜10片装,38,59.0,2242.0,日常
2026-05-05,B002,眼霜15ml,32,169.0,5408.0,日常
2026-05-05,B003,身体乳250ml,24,79.0,1896.0,日常
2026-05-05,B004,卸妆水500ml,17,49.0,833.0,日常
2026-05-05,B005,护手霜50g,18,35.0,630.0,日常
2026-05-05,C001,化妆棉200片,11,19.0,209.0,日常
2026-05-05,C002,唇膜5g,7,45.0,315.0,日常
2026-05-05,C003,指甲油12ml,5,29.0,145.0,日常
2026-05-05,C004,发膜200ml,4,55.0,220.0,日常
2026-05-05,C005,沐浴球,2,15.0,30.0,日常
2026-05-06,A001,爆款玻尿酸面膜,381,89.0,33909.0,日常
2026-05-06,A002,美白精华液30ml,101,199.0,20099.0,日常
2026-05-06,A003,氨基酸洁面乳120g,110,69.0,7590.0,日常
2026-05-06,A004,烟酰胺原液15ml,96,149.0,14304.0,日常
2026-05-06,A005,防晒霜SPF50+ 50ml,108,129.0,13932.0,日常
2026-05-06,B001,补水面膜10片装,41,59.0,2419.0,日常
2026-05-06,B002,眼霜15ml,24,169.0,4056.0,日常
2026-05-06,B003,身体乳250ml,31,79.0,2449.0,日常
2026-05-06,B004,卸妆水500ml,19,49.0,931.0,日常
2026-05-06,B005,护手霜50g,14,35.0,490.0,日常
2026-05-06,C001,化妆棉200片,13,19.0,247.0,日常
2026-05-06,C002,唇膜5g,8,45.0,360.0,日常
2026-05-06,C003,指甲油12ml,4,29.0,116.0,日常
2026-05-06,C004,发膜200ml,4,55.0,220.0,日常
2026-05-06,C005,沐浴球,3,15.0,45.0,日常
2026-05-07,A001,爆款玻尿酸面膜,325,89.0,28925.0,日常
2026-05-07,A002,美白精华液30ml,133,199.0,26467.0,日常
2026-05-07,A003,氨基酸洁面乳120g,97,69.0,6693.0,日常
2026-05-07,A004,烟酰胺原液15ml,80,149.0,11920.0,日常
2026-05-07,A005,防晒霜SPF50+ 50ml,98,129.0,12642.0,日常
2026-05-07,B001,补水面膜10片装,47,59.0,2773.0,日常
2026-05-07,B002,眼霜15ml,26,169.0,4394.0,日常
2026-05-07,B003,身体乳250ml,26,79.0,2054.0,日常
2026-05-07,B004,卸妆水500ml,18,49.0,882.0,日常
2026-05-07,B005,护手霜50g,17,35.0,595.0,日常
2026-05-07,C001,化妆棉200片,12,19.0,228.0,日常
2026-05-07,C002,唇膜5g,8,45.0,360.0,日常
2026-05-07,C003,指甲油12ml,4,29.0,116.0,日常
2026-05-07,C004,发膜200ml,4,55.0,220.0,日常
2026-05-07,C005,沐浴球,2,15.0,30.0,日常
2026-05-08,A001,爆款玻尿酸面膜,332,89.0,29548.0,日常
2026-05-08,A002,美白精华液30ml,101,199.0,20099.0,日常
2026-05-08,A003,氨基酸洁面乳120g,98,69.0,6762.0,日常
2026-05-08,A004,烟酰胺原液15ml,94,149.0,14006.0,日常
2026-05-08,A005,防晒霜SPF50+ 50ml,121,129.0,15609.0,日常
2026-05-08,B001,补水面膜10片装,39,59.0,2301.0,日常
2026-05-08,B002,眼霜15ml,27,169.0,4563.0,日常
2026-05-08,B003,身体乳250ml,25,79.0,1975.0,日常
2026-05-08,B004,卸妆水500ml,17,49.0,833.0,日常
2026-05-08,B005,护手霜50g,13,35.0,455.0,日常
2026-05-08,C001,化妆棉200片,10,19.0,190.0,日常
2026-05-08,C002,唇膜5g,7,45.0,315.0,日常
2026-05-08,C003,指甲油12ml,4,29.0,116.0,日常
2026-05-08,C004,发膜200ml,4,55.0,220.0,日常
2026-05-08,C005,沐浴球,2,15.0,30.0,日常
2026-05-09,A001,爆款玻尿酸面膜,388,89.0,34532.0,日常
2026-05-09,A002,美白精华液30ml,143,199.0,28457.0,日常
2026-05-09,A003,氨基酸洁面乳120g,106,69.0,7314.0,日常
2026-05-09,A004,烟酰胺原液15ml,92,149.0,13708.0,日常
2026-05-09,A005,防晒霜SPF50+ 50ml,124,129.0,15996.0,日常
2026-05-09,B001,补水面膜10片装,56,59.0,3304.0,日常
2026-05-09,B002,眼霜15ml,32,169.0,5408.0,日常
2026-05-09,B003,身体乳250ml,29,79.0,2291.0,日常
2026-05-09,B004,卸妆水500ml,18,49.0,882.0,日常
2026-05-09,B005,护手霜50g,24,35.0,840.0,日常
2026-05-09,C001,化妆棉200片,10,19.0,190.0,日常
2026-05-09,C002,唇膜5g,6,45.0,270.0,日常
2026-05-09,C003,指甲油12ml,5,29.0,145.0,日常
2026-05-09,C004,发膜200ml,5,55.0,275.0,日常
2026-05-09,C005,沐浴球,4,15.0,60.0,日常
2026-05-10,A001,爆款玻尿酸面膜,394,89.0,35066.0,日常
2026-05-10,A002,美白精华液30ml,152,199.0,30248.0,日常
2026-05-10,A003,氨基酸洁面乳120g,125,69.0,8625.0,日常
2026-05-10,A004,烟酰胺原液15ml,105,149.0,15645.0,日常
2026-05-10,A005,防晒霜SPF50+ 50ml,102,129.0,13158.0,日常
2026-05-10,B001,补水面膜10片装,53,59.0,3127.0,日常
2026-05-10,B002,眼霜15ml,33,169.0,5577.0,日常
2026-05-10,B003,身体乳250ml,37,79.0,2923.0,日常
2026-05-10,B004,卸妆水500ml,19,49.0,931.0,日常
2026-05-10,B005,护手霜50g,20,35.0,700.0,日常
2026-05-10,C001,化妆棉200片,12,19.0,228.0,日常
2026-05-10,C002,唇膜5g,10,45.0,450.0,日常
2026-05-10,C003,指甲油12ml,5,29.0,145.0,日常
2026-05-10,C004,发膜200ml,5,55.0,275.0,日常
2026-05-10,C005,沐浴球,3,15.0,45.0,日常
2026-05-11,A001,爆款玻尿酸面膜,349,89.0,31061.0,日常
2026-05-11,A002,美白精华液30ml,129,199.0,25671.0,日常
2026-05-11,A003,氨基酸洁面乳120g,90,69.0,6210.0,日常
2026-05-11,A004,烟酰胺原液15ml,89,149.0,13261.0,日常
2026-05-11,A005,防晒霜SPF50+ 50ml,105,129.0,13545.0,日常
2026-05-11,B001,补水面膜10片装,44,59.0,2596.0,日常
2026-05-11,B002,眼霜15ml,23,169.0,3887.0,日常
2026-05-11,B003,身体乳250ml,26,79.0,2054.0,日常
2026-05-11,B004,卸妆水500ml,20,49.0,980.0,日常
2026-05-11,B005,护手霜50g,18,35.0,630.0,日常
2026-05-11,C001,化妆棉200片,14,19.0,266.0,日常
2026-05-11,C002,唇膜5g,7,45.0,315.0,日常
2026-05-11,C003,指甲油12ml,4,29.0,116.0,日常
2026-05-11,C004,发膜200ml,4,55.0,220.0,日常
2026-05-11,C005,沐浴球,3,15.0,45.0,日常
2026-05-12,A001,爆款玻尿酸面膜,351,89.0,31239.0,日常
2026-05-12,A002,美白精华液30ml,133,199.0,26467.0,日常
2026-05-12,A003,氨基酸洁面乳120g,82,69.0,5658.0,日常
2026-05-12,A004,烟酰胺原液15ml,105,149.0,15645.0,日常
2026-05-12,A005,防晒霜SPF50+ 50ml,122,129.0,15738.0,日常
2026-05-12,B001,补水面膜10片装,50,59.0,2950.0,日常
2026-05-12,B002,眼霜15ml,28,169.0,4732.0,日常
2026-05-12,B003,身体乳250ml,25,79.0,1975.0,日常
2026-05-12,B004,卸妆水500ml,22,49.0,1078.0,日常
2026-05-12,B005,护手霜50g,13,35.0,455.0,日常
2026-05-12,C001,化妆棉200片,10,19.0,190.0,日常
2026-05-12,C002,唇膜5g,9,45.0,405.0,日常
2026-05-12,C003,指甲油12ml,4,29.0,116.0,日常
2026-05-12,C004,发膜200ml,4,55.0,220.0,日常
2026-05-12,C005,沐浴球,2,15.0,30.0,日常
2026-05-13,A001,爆款玻尿酸面膜,245,89.0,21805.0,日常
2026-05-13,A002,美白精华液30ml,156,199.0,31044.0,日常
2026-05-13,A003,氨基酸洁面乳120g,106,69.0,7314.0,日常
2026-05-13,A004,烟酰胺原液15ml,96,149.0,14304.0,日常
2026-05-13,A005,防晒霜SPF50+ 50ml,127,129.0,16383.0,日常
2026-05-13,B001,补水面膜10片装,40,59.0,2360.0,日常
2026-05-13,B002,眼霜15ml,30,169.0,5070.0,日常
2026-05-13,B003,身体乳250ml,29,79.0,2291.0,日常
2026-05-13,B004,卸妆水500ml,13,49.0,637.0,日常
2026-05-13,B005,护手霜50g,16,35.0,560.0,日常
2026-05-13,C001,化妆棉200片,13,19.0,247.0,日常
2026-05-13,C002,唇膜5g,7,45.0,315.0,日常
2026-05-13,C003,指甲油12ml,4,29.0,116.0,日常
2026-05-13,C004,发膜200ml,4,55.0,220.0,日常
2026-05-13,C005,沐浴球,2,15.0,30.0,日常
2026-05-14,A001,爆款玻尿酸面膜,337,89.0,29993.0,日常
2026-05-14,A002,美白精华液30ml,120,199.0,23880.0,日常
2026-05-14,A003,氨基酸洁面乳120g,107,69.0,7383.0,日常
2026-05-14,A004,烟酰胺原液15ml,85,149.0,12665.0,日常
2026-05-14,A005,防晒霜SPF50+ 50ml,108,129.0,13932.0,日常
2026-05-14,B001,补水面膜10片装,51,59.0,3009.0,日常
2026-05-14,B002,眼霜15ml,28,169.0,4732.0,日常
2026-05-14,B003,身体乳250ml,27,79.0,2133.0,日常
2026-05-14,B004,卸妆水500ml,15,49.0,735.0,日常
2026-05-14,B005,护手霜50g,18,35.0,630.0,日常
2026-05-14,C001,化妆棉200片,10,19.0,190.0,日常
2026-05-14,C002,唇膜5g,7,45.0,315.0,日常
2026-05-14,C003,指甲油12ml,4,29.0,116.0,日常
2026-05-14,C004,发膜200ml,4,55.0,220.0,日常
2026-05-14,C005,沐浴球,2,15.0,30.0,日常
2026-05-15,A001,爆款玻尿酸面膜,371,89.0,33019.0,日常
2026-05-15,A002,美白精华液30ml,155,199.0,30845.0,日常
2026-05-15,A003,氨基酸洁面乳120g,95,69.0,6555.0,日常
2026-05-15,A004,烟酰胺原液15ml,87,149.0,12963.0,日常
2026-05-15,A005,防晒霜SPF50+ 50ml,89,129.0,11481.0,日常
2026-05-15,B001,补水面膜10片装,54,59.0,3186.0,日常
2026-05-15,B002,眼霜15ml,25,169.0,4225.0,日常
2026-05-15,B003,身体乳250ml,23,79.0,1817.0,日常
2026-05-15,B004,卸妆水500ml,18,49.0,882.0,日常
2026-05-15,B005,护手霜50g,17,35.0,595.0,日常
2026-05-15,C001,化妆棉200片,14,19.0,266.0,日常
2026-05-15,C002,唇膜5g,9,45.0,405.0,日常
2026-05-15,C003,指甲油12ml,5,29.0,145.0,日常
2026-05-15,C004,发膜200ml,4,55.0,220.0,日常
2026-05-15,C005,沐浴球,2,15.0,30.0,日常
2026-05-16,A001,爆款玻尿酸面膜,364,89.0,32396.0,日常
2026-05-16,A002,美白精华液30ml,161,199.0,32039.0,日常
2026-05-16,A003,氨基酸洁面乳120g,126,69.0,8694.0,日常
2026-05-16,A004,烟酰胺原液15ml,112,149.0,16688.0,日常
2026-05-16,A005,防晒霜SPF50+ 50ml,103,129.0,13287.0,日常
2026-05-16,B001,补水面膜10片装,48,59.0,2832.0,日常
2026-05-16,B002,眼霜15ml,38,169.0,6422.0,日常
2026-05-16,B003,身体乳250ml,28,79.0,2212.0,日常
2026-05-16,B004,卸妆水500ml,21,49.0,1029.0,日常
2026-05-16,B005,护手霜50g,23,35.0,805.0,日常
2026-05-16,C001,化妆棉200片,14,19.0,266.0,日常
2026-05-16,C002,唇膜5g,10,45.0,450.0,日常
2026-05-16,C003,指甲油12ml,6,29.0,174.0,日常
2026-05-16,C004,发膜200ml,5,55.0,275.0,日常
2026-05-16,C005,沐浴球,3,15.0,45.0,日常
2026-05-17,A001,爆款玻尿酸面膜,270,89.0,24030.0,日常
2026-05-17,A002,美白精华液30ml,132,199.0,26268.0,日常
2026-05-17,A003,氨基酸洁面乳120g,122,69.0,8418.0,日常
2026-05-17,A004,烟酰胺原液15ml,112,149.0,16688.0,日常
2026-05-17,A005,防晒霜SPF50+ 50ml,152,129.0,19608.0,日常
2026-05-17,B001,补水面膜10片装,45,59.0,2655.0,日常
2026-05-17,B002,眼霜15ml,33,169.0,5577.0,日常
2026-05-17,B003,身体乳250ml,22,79.0,1738.0,日常
2026-05-17,B004,卸妆水500ml,19,49.0,931.0,日常
2026-05-17,B005,护手霜50g,19,35.0,665.0,日常
2026-05-17,C001,化妆棉200片,10,19.0,190.0,日常
2026-05-17,C002,唇膜5g,9,45.0,405.0,日常
2026-05-17,C003,指甲油12ml,6,29.0,174.0,日常
2026-05-17,C004,发膜200ml,4,55.0,220.0,日常
2026-05-17,C005,沐浴球,3,15.0,45.0,日常
2026-05-18,A001,爆款玻尿酸面膜,390,89.0,34710.0,日常
2026-05-18,A002,美白精华液30ml,136,199.0,27064.0,日常
2026-05-18,A003,氨基酸洁面乳120g,103,69.0,7107.0,日常
2026-05-18,A004,烟酰胺原液15ml,92,149.0,13708.0,日常
2026-05-18,A005,防晒霜SPF50+ 50ml,97,129.0,12513.0,日常
2026-05-18,B001,补水面膜10片装,44,59.0,2596.0,日常
2026-05-18,B002,眼霜15ml,32,169.0,5408.0,日常
2026-05-18,B003,身体乳250ml,26,79.0,2054.0,日常
2026-05-18,B004,卸妆水500ml,20,49.0,980.0,日常
2026-05-18,B005,护手霜50g,15,35.0,525.0,日常
2026-05-18,C001,化妆棉200片,11,19.0,209.0,日常
2026-05-18,C002,唇膜5g,7,45.0,315.0,日常
2026-05-18,C003,指甲油12ml,4,29.0,116.0,日常
2026-05-18,C004,发膜200ml,3,55.0,165.0,日常
2026-05-18,C005,沐浴球,3,15.0,45.0,日常
2026-05-19,A001,爆款玻尿酸面膜,315,89.0,28035.0,日常
2026-05-19,A002,美白精华液30ml,114,199.0,22686.0,日常
2026-05-19,A003,氨基酸洁面乳120g,106,69.0,7314.0,日常
2026-05-19,A004,烟酰胺原液15ml,81,149.0,12069.0,日常
2026-05-19,A005,防晒霜SPF50+ 50ml,122,129.0,15738.0,日常
2026-05-19,B001,补水面膜10片装,48,59.0,2832.0,日常
2026-05-19,B002,眼霜15ml,34,169.0,5746.0,日常
2026-05-19,B003,身体乳250ml,27,79.0,2133.0,日常
2026-05-19,B004,卸妆水500ml,20,49.0,980.0,日常
2026-05-19,B005,护手霜50g,15,35.0,525.0,日常
2026-05-19,C001,化妆棉200片,10,19.0,190.0,日常
2026-05-19,C002,唇膜5g,8,45.0,360.0,日常
2026-05-19,C003,指甲油12ml,5,29.0,145.0,日常
2026-05-19,C004,发膜200ml,4,55.0,220.0,日常
2026-05-19,C005,沐浴球,3,15.0,45.0,日常
2026-05-20,A001,爆款玻尿酸面膜,360,89.0,32040.0,日常
2026-05-20,A002,美白精华液30ml,159,199.0,31641.0,日常
2026-05-20,A003,氨基酸洁面乳120g,96,69.0,6624.0,日常
2026-05-20,A004,烟酰胺原液15ml,81,149.0,12069.0,日常
2026-05-20,A005,防晒霜SPF50+ 50ml,116,129.0,14964.0,日常
2026-05-20,B001,补水面膜10片装,41,59.0,2419.0,日常
2026-05-20,B002,眼霜15ml,29,169.0,4901.0,日常
2026-05-20,B003,身体乳250ml,25,79.0,1975.0,日常
2026-05-20,B004,卸妆水500ml,19,49.0,931.0,日常
2026-05-20,B005,护手霜50g,15,35.0,525.0,日常
2026-05-20,C001,化妆棉200片,11,19.0,209.0,日常
2026-05-20,C002,唇膜5g,7,45.0,315.0,日常
2026-05-20,C003,指甲油12ml,5,29.0,145.0,日常
2026-05-20,C004,发膜200ml,4,55.0,220.0,日常
2026-05-20,C005,沐浴球,2,15.0,30.0,日常
2026-05-21,A001,爆款玻尿酸面膜,246,89.0,21894.0,日常
2026-05-21,A002,美白精华液30ml,123,199.0,24477.0,日常
2026-05-21,A003,氨基酸洁面乳120g,101,69.0,6969.0,日常
2026-05-21,A004,烟酰胺原液15ml,78,149.0,11622.0,日常
